UID,ParentUID,Episode,Steps,Reward,Epsilon,Loss,Beta,LR,Cause,Stage,Food,QMean,QMax,TDError,GradNorm,ActStraight,ActGentle,ActMedium,ActSharp,ActUturn,ActBoost,NumAgents
20260219-2017a379,20260218-77a02659,10937,207,634.02,0.0800,4.9853,1.00,0.000075,SnakeCollision,4,74,118.3063,190.8116,7.0395,117.5299,0.087,0.058,0.058,0.585,0.106,0.106,5
20260219-2017a379,20260218-77a02659,10938,562,1847.07,0.0800,34.2856,1.00,0.000075,SnakeCollision,4,160,112.4261,186.5055,9.3451,548.9686,0.066,0.030,0.037,0.639,0.144,0.084,5
20260219-2017a379,20260218-77a02659,10939,135,523.98,0.0800,9.2867,1.00,0.000075,SnakeCollision,4,66,117.3564,178.1226,9.9837,407.6881,0.030,0.119,0.067,0.607,0.141,0.037,5
20260219-2017a379,20260218-77a02659,10940,502,1451.43,0.0800,17.3834,1.00,0.000075,SnakeCollision,4,145,114.4218,212.5761,8.9471,808.9385,0.040,0.189,0.092,0.544,0.102,0.034,5
20260219-2017a379,20260218-77a02659,10941,502,1786.48,0.0800,7.1346,1.00,0.000075,SnakeCollision,4,174,113.4203,179.0319,10.4937,132.8409,0.072,0.082,0.064,0.582,0.122,0.080,5
20260219-2017a379,20260218-77a02659,10942,125,546.31,0.0800,22.6186,1.00,0.000075,SnakeCollision,4,67,119.9329,191.6651,9.8012,382.7523,0.056,0.032,0.176,0.560,0.136,0.040,5
20260219-2017a379,20260218-77a02659,10943,1506,6834.60,0.0800,30.0121,1.00,0.000075,SnakeCollision,4,416,120.1863,181.9556,9.0105,405.0708,0.050,0.062,0.042,0.657,0.151,0.038,5
20260219-2017a379,20260218-77a02659,10944,1158,4541.32,0.0800,7.3362,1.00,0.000075,SnakeCollision,4,329,118.8854,176.1848,7.0075,192.4734,0.051,0.098,0.049,0.593,0.149,0.060,5
20260219-2017a379,20260218-77a02659,10945,204,546.79,0.0800,7.8333,1.00,0.000075,SnakeCollision,4,62,118.0285,169.6793,9.2501,148.3772,0.020,0.039,0.044,0.652,0.167,0.078,5
20260219-2017a379,20260218-77a02659,10946,151,367.44,0.0800,20.7607,1.00,0.000075,SnakeCollision,4,45,113.5795,171.4915,9.0289,463.2613,0.033,0.066,0.046,0.629,0.119,0.106,5
20260219-2017a379,20260218-77a02659,10947,1489,5924.22,0.0800,8.5696,1.00,0.000075,SnakeCollision,4,399,121.8231,202.8823,8.2370,194.6005,0.103,0.150,0.063,0.407,0.181,0.096,5
20260219-2017a379,20260218-77a02659,10948,107,443.72,0.0800,11.6763,1.00,0.000075,SnakeCollision,4,69,113.6416,222.8978,8.1705,344.9538,0.047,0.047,0.037,0.589,0.168,0.112,5
20260219-2017a379,20260218-77a02659,10949,675,2188.29,0.0800,11.6218,1.00,0.000075,SnakeCollision,4,183,112.0406,190.4632,9.4343,191.6313,0.096,0.101,0.041,0.499,0.114,0.148,5
20260219-2017a379,20260218-77a02659,10950,1470,6182.74,0.0800,10.7578,1.00,0.000075,SnakeCollision,4,403,113.5610,171.7706,11.5036,112.8708,0.067,0.092,0.055,0.546,0.161,0.079,5
20260219-2017a379,20260218-77a02659,10951,116,443.82,0.0800,13.3522,1.00,0.000075,SnakeCollision,4,62,116.4826,170.0391,7.5780,999.8630,0.026,0.103,0.078,0.483,0.250,0.060,5
20260219-2017a379,20260218-77a02659,10952,150,434.03,0.0800,16.1161,1.00,0.000075,SnakeCollision,4,54,120.3466,186.2629,7.6031,308.8174,0.027,0.040,0.140,0.580,0.167,0.047,5
20260219-2017a379,20260218-77a02659,10953,1178,4229.99,0.0800,16.1161,1.00,0.000075,SnakeCollision,4,335,120.3466,186.2629,7.6031,308.8174,0.117,0.109,0.057,0.382,0.126,0.210,5
20260219-2017a379,20260218-77a02659,10954,1272,5128.29,0.0800,15.0994,1.00,0.000075,SnakeCollision,4,356,113.5696,177.3266,7.3131,325.8139,0.097,0.097,0.053,0.349,0.201,0.203,5
20260219-2017a379,20260218-77a02659,10955,182,560.66,0.0800,24.4929,1.00,0.000075,SnakeCollision,4,63,124.5673,195.8773,12.2327,694.8839,0.137,0.165,0.044,0.363,0.115,0.176,5
20260219-2017a379,20260218-77a02659,10956,1120,4156.52,0.0800,13.7836,1.00,0.000075,SnakeCollision,4,312,122.1040,195.6203,11.0689,149.8416,0.099,0.113,0.055,0.388,0.166,0.178,5
20260219-2017a379,20260218-77a02659,10957,184,964.03,0.0800,28.1497,1.00,0.000075,SnakeCollision,4,92,119.8662,177.1629,8.4914,327.8759,0.016,0.022,0.114,0.712,0.071,0.065,5
20260219-2017a379,20260218-77a02659,10958,95,458.99,0.0800,10.7400,1.00,0.000075,SnakeCollision,4,60,117.8765,191.1918,9.7365,285.0775,0.000,0.011,0.147,0.568,0.168,0.105,5
20260219-2017a379,20260218-77a02659,10959,335,1099.03,0.0800,2.1371,1.00,0.000075,SnakeCollision,4,115,120.9916,210.0222,9.9768,32.3109,0.045,0.060,0.045,0.567,0.155,0.128,5
20260219-2017a379,20260218-77a02659,10960,411,1414.20,0.0800,34.8176,1.00,0.000075,SnakeCollision,4,135,116.4640,202.0772,12.3470,446.6935,0.039,0.063,0.036,0.560,0.134,0.168,5
20260219-2017a379,20260218-77a02659,10961,410,1209.29,0.0800,14.6237,1.00,0.000075,SnakeCollision,4,114,119.9791,209.8538,12.8891,762.2929,0.059,0.090,0.056,0.507,0.112,0.176,5
20260219-2017a379,20260218-77a02659,10962,317,993.09,0.0800,17.6876,1.00,0.000075,SnakeCollision,4,100,117.0611,166.7239,9.6538,229.9704,0.032,0.060,0.041,0.580,0.158,0.129,5
20260219-2017a379,20260218-77a02659,10963,2,-68.03,0.0800,36.4829,1.00,0.000075,SnakeCollision,4,1,112.7365,192.7791,10.2142,635.1141,0.000,0.000,0.500,0.500,0.000,0.000,5
20260219-2017a379,20260218-77a02659,10964,117,477.13,0.0800,29.8578,1.00,0.000075,SnakeCollision,4,64,116.9112,169.5477,11.4293,919.6151,0.026,0.077,0.051,0.615,0.154,0.077,5
20260219-2017a379,20260218-77a02659,10965,375,1158.74,0.0800,23.2604,1.00,0.000075,SnakeCollision,4,114,117.9436,200.4062,9.1553,315.0027,0.069,0.083,0.061,0.435,0.149,0.203,5
20260219-2017a379,20260218-77a02659,10966,1919,7064.83,0.0800,21.8744,1.00,0.000075,SnakeCollision,4,506,116.7481,185.5176,13.7710,192.7750,0.095,0.215,0.083,0.325,0.136,0.145,5
20260219-2017a379,20260218-77a02659,10967,82,326.96,0.0800,8.5019,1.00,0.000075,SnakeCollision,4,53,119.7192,193.4523,9.1323,197.5178,0.012,0.037,0.037,0.671,0.085,0.159,5
20260219-2017a379,20260218-77a02659,10968,70,167.57,0.0800,17.2538,1.00,0.000075,SnakeCollision,4,32,112.5799,188.6170,11.2887,898.6640,0.086,0.086,0.086,0.571,0.071,0.100,5
20260219-2017a379,20260218-77a02659,10969,160,592.01,0.0800,53.3295,1.00,0.000075,SnakeCollision,4,69,113.8370,210.3379,11.8641,714.8260,0.013,0.062,0.125,0.594,0.113,0.094,5
20260219-2017a379,20260218-77a02659,10970,306,1079.78,0.0800,6.4926,1.00,0.000075,SnakeCollision,4,112,118.1184,187.9230,6.7950,184.2736,0.023,0.059,0.108,0.572,0.150,0.088,5
20260219-2017a379,20260218-77a02659,10971,217,615.56,0.0800,13.6733,1.00,0.000075,SnakeCollision,4,69,116.4098,191.9826,11.3048,151.3832,0.051,0.074,0.037,0.516,0.189,0.134,5
20260219-2017a379,20260218-77a02659,10972,445,1452.07,0.0800,23.7086,1.00,0.000075,SnakeCollision,4,142,117.7468,178.0030,10.9270,256.6148,0.052,0.171,0.052,0.436,0.117,0.173,5
20260219-2017a379,20260218-77a02659,10973,211,637.73,0.0800,19.7539,1.00,0.000075,SnakeCollision,4,70,115.2950,180.8792,8.6498,238.2406,0.090,0.123,0.066,0.464,0.156,0.100,5
20260219-2017a379,20260218-77a02659,10974,156,559.59,0.0800,19.3518,1.00,0.000075,SnakeCollision,4,71,109.1577,173.0239,11.5313,691.7767,0.051,0.096,0.083,0.468,0.141,0.160,5
20260219-2017a379,20260218-77a02659,10975,167,455.96,0.0800,22.4688,1.00,0.000075,SnakeCollision,4,57,116.1206,180.9469,11.0805,387.3919,0.036,0.024,0.048,0.701,0.126,0.066,5
20260219-2017a379,20260218-77a02659,10976,1240,4871.51,0.0800,11.6164,1.00,0.000075,SnakeCollision,4,336,115.5113,199.9441,6.8097,324.9052,0.057,0.219,0.057,0.394,0.148,0.124,5
20260219-2017a379,20260218-77a02659,10977,185,565.74,0.0800,4.6917,1.00,0.000075,SnakeCollision,4,65,119.2084,195.1448,7.7337,120.7700,0.108,0.059,0.022,0.584,0.092,0.135,5
20260219-2017a379,20260218-77a02659,10978,682,2308.74,0.0800,22.7331,1.00,0.000075,SnakeCollision,4,194,119.2023,173.7041,12.3701,145.9970,0.072,0.265,0.057,0.353,0.098,0.154,5
20260219-2017a379,20260218-77a02659,10979,3,-16.85,0.0800,19.8090,1.00,0.000075,SnakeCollision,4,12,113.0020,198.6772,8.6915,399.9952,0.000,0.000,0.000,0.333,0.000,0.667,5
20260219-2017a379,20260218-77a02659,10980,939,3552.88,0.0800,19.8090,1.00,0.000075,SnakeCollision,4,268,113.0020,198.6772,8.6915,399.9952,0.077,0.244,0.081,0.315,0.137,0.146,5
20260219-2017a379,20260218-77a02659,10981,3,15.92,0.0800,27.1151,1.00,0.000075,SnakeCollision,4,18,120.1112,185.0227,11.1491,638.6456,0.000,0.667,0.000,0.000,0.000,0.333,5
20260219-2017a379,20260218-77a02659,10982,1082,3623.97,0.0800,33.9841,1.00,0.000075,Wall,4,297,115.2673,177.9089,12.1707,609.6679,0.069,0.234,0.088,0.290,0.190,0.128,5
20260219-2017a379,20260218-77a02659,10983,224,841.92,0.0800,3.6859,1.00,0.000075,SnakeCollision,4,94,116.9837,195.2244,6.5716,139.6125,0.045,0.031,0.062,0.576,0.156,0.129,5
20260219-2017a379,20260218-77a02659,10984,317,1058.51,0.0800,6.5978,1.00,0.000075,SnakeCollision,4,107,114.8166,224.4184,12.7766,120.0551,0.054,0.073,0.041,0.530,0.145,0.158,5
20260219-2017a379,20260218-77a02659,10985,218,673.85,0.0800,28.3548,1.00,0.000075,SnakeCollision,4,81,119.3730,177.6998,12.3094,949.5603,0.092,0.055,0.050,0.550,0.128,0.124,5
20260219-2017a379,20260218-77a02659,10986,546,1666.76,0.0800,19.5532,1.00,0.000075,SnakeCollision,4,155,118.2384,183.7076,7.8164,332.4770,0.053,0.167,0.048,0.491,0.114,0.128,5
20260219-2017a379,20260218-77a02659,10987,407,1220.63,0.0800,16.4571,1.00,0.000075,SnakeCollision,4,115,118.5812,178.4254,10.5027,214.1055,0.091,0.091,0.039,0.558,0.096,0.125,5
20260219-2017a379,20260218-77a02659,10988,809,2825.38,0.0800,23.7141,1.00,0.000075,SnakeCollision,4,233,113.4388,185.7266,10.9582,297.1823,0.111,0.135,0.040,0.447,0.104,0.163,5
20260219-2017a379,20260218-77a02659,10989,942,3173.01,0.0800,5.7858,1.00,0.000075,SnakeCollision,4,255,119.1915,226.3300,7.1036,163.5757,0.121,0.271,0.070,0.313,0.086,0.139,5
20260219-2017a379,20260218-77a02659,10990,850,2802.16,0.0800,18.5659,1.00,0.000075,SnakeCollision,4,230,118.6539,190.9408,9.0217,454.9991,0.109,0.188,0.062,0.408,0.096,0.135,5
20260219-2017a379,20260218-77a02659,10991,304,934.13,0.0800,19.1697,1.00,0.000075,SnakeCollision,4,95,115.1746,181.1718,8.3824,976.2833,0.049,0.109,0.030,0.609,0.062,0.141,5
20260219-2017a379,20260218-77a02659,10992,94,452.19,0.0800,38.2669,1.00,0.000075,SnakeCollision,4,62,115.9729,165.4034,13.4663,500.8360,0.011,0.043,0.106,0.691,0.128,0.021,5
20260219-2017a379,20260218-77a02659,10993,1262,5212.10,0.0800,8.7954,1.00,0.000075,SnakeCollision,4,376,116.8069,211.2788,9.1707,146.1077,0.065,0.131,0.048,0.558,0.113,0.085,5
20260219-2017a379,20260218-77a02659,10994,130,490.16,0.0800,7.9322,1.00,0.000075,SnakeCollision,4,72,118.7799,163.2328,7.2398,151.4807,0.008,0.169,0.108,0.485,0.162,0.069,5
20260219-2017a379,20260218-77a02659,10995,171,516.12,0.0800,29.8756,1.00,0.000075,SnakeCollision,4,64,115.7308,206.6779,10.3188,367.0686,0.070,0.035,0.047,0.649,0.111,0.088,5
20260219-2017a379,20260218-77a02659,10996,168,633.34,0.0800,53.7372,1.00,0.000075,SnakeCollision,4,70,108.7859,184.9564,12.4652,1240.1052,0.030,0.060,0.048,0.667,0.155,0.042,5
20260219-2017a379,20260218-77a02659,10997,299,1017.38,0.0800,10.7089,1.00,0.000075,SnakeCollision,4,104,114.7218,201.2583,7.8651,295.9845,0.040,0.060,0.054,0.659,0.140,0.047,5
20260219-2017a379,20260218-77a02659,10998,415,1211.04,0.0800,27.4178,1.00,0.000075,SnakeCollision,4,111,112.8237,206.3584,10.6071,351.6511,0.051,0.058,0.043,0.610,0.118,0.120,5
20260219-2017a379,20260218-77a02659,10999,586,1963.93,0.0800,5.6316,1.00,0.000075,SnakeCollision,4,175,118.5589,175.2830,7.6208,239.2599,0.090,0.186,0.027,0.379,0.104,0.213,5
20260219-2017a379,20260218-77a02659,11000,195,614.77,0.0800,11.1309,1.00,0.000075,SnakeCollision,4,73,113.2090,188.0304,9.0230,337.9646,0.056,0.056,0.046,0.708,0.077,0.056,5
20260219-2017a379,20260218-77a02659,11001,1244,4797.29,0.0800,8.1800,1.00,0.000075,SnakeCollision,4,354,112.7651,162.3235,9.5300,226.0179,0.051,0.143,0.045,0.516,0.118,0.126,5
20260219-2017a379,20260218-77a02659,11002,371,1086.17,0.0800,0.8955,1.00,0.000075,SnakeCollision,4,105,113.0230,187.9282,6.8269,108.7203,0.027,0.086,0.035,0.693,0.102,0.057,5
20260219-2017a379,20260218-77a02659,11003,163,316.91,0.0800,14.4110,1.00,0.000075,SnakeCollision,4,53,118.2085,161.7537,8.1317,263.9730,0.049,0.123,0.067,0.601,0.049,0.110,5
20260219-2017a379,20260218-77a02659,11004,1315,4888.45,0.0800,13.1802,1.00,0.000075,SnakeCollision,4,366,109.4340,182.6287,9.7908,200.3346,0.042,0.160,0.056,0.505,0.109,0.129,5
20260219-2017a379,20260218-77a02659,11005,414,1008.62,0.0800,24.9745,1.00,0.000075,SnakeCollision,4,127,112.7822,175.6388,10.8277,699.7210,0.068,0.138,0.056,0.466,0.111,0.162,5
20260219-2017a379,20260218-77a02659,11006,677,1692.45,0.0800,13.3726,1.00,0.000075,SnakeCollision,4,193,118.3483,179.5017,9.8568,264.2727,0.050,0.089,0.049,0.576,0.092,0.145,5
20260219-2017a379,20260218-77a02659,11007,687,2034.71,0.0800,12.2554,1.00,0.000075,SnakeCollision,4,200,114.2672,183.2686,12.0224,130.5306,0.103,0.141,0.054,0.447,0.093,0.162,5
20260219-2017a379,20260218-77a02659,11008,465,1053.45,0.0800,17.5635,1.00,0.000075,SnakeCollision,4,128,120.1488,178.0578,8.4597,1039.3881,0.069,0.082,0.052,0.508,0.103,0.187,5
20260219-2017a379,20260218-77a02659,11009,1683,6660.64,0.0800,12.8234,1.00,0.000075,SnakeCollision,4,442,113.7367,176.4789,11.3447,370.3097,0.040,0.156,0.032,0.529,0.113,0.130,5
20260219-2017a379,20260218-77a02659,11010,150,288.79,0.0800,11.5019,1.00,0.000075,SnakeCollision,4,51,114.5942,168.1075,6.6542,429.6911,0.053,0.067,0.040,0.673,0.080,0.087,5
20260219-2017a379,20260218-77a02659,11011,379,1028.83,0.0800,5.6656,1.00,0.000075,SnakeCollision,4,140,114.2976,165.8364,7.8546,148.0617,0.047,0.053,0.042,0.557,0.156,0.145,5
20260219-2017a379,20260218-77a02659,11012,2000,8424.95,0.0800,6.5593,1.00,0.000075,MaxSteps,4,521,114.7880,185.2713,8.6098,260.2315,0.055,0.181,0.029,0.524,0.120,0.090,5
20260219-2017a379,20260218-77a02659,11013,536,1059.29,0.0800,11.9445,1.00,0.000075,SnakeCollision,4,149,115.3739,191.9470,7.9901,573.4862,0.037,0.093,0.047,0.530,0.134,0.159,5
20260219-2017a379,20260218-77a02659,11014,64,295.98,0.0800,17.7208,1.00,0.000075,SnakeCollision,4,59,112.0621,165.3062,8.1871,514.5519,0.031,0.109,0.188,0.531,0.078,0.062,5
20260219-2017a379,20260218-77a02659,11015,523,1271.84,0.0800,11.5543,1.00,0.000075,SnakeCollision,4,164,116.7942,210.3833,9.1063,584.2520,0.044,0.096,0.036,0.518,0.111,0.195,5
20260219-2017a379,20260218-77a02659,11016,841,2347.88,0.0800,23.2252,1.00,0.000075,SnakeCollision,4,251,117.2497,192.1490,12.2915,375.4653,0.056,0.171,0.050,0.454,0.113,0.156,5
20260219-2017a379,20260218-77a02659,11017,262,655.27,0.0800,13.1178,1.00,0.000075,SnakeCollision,4,92,114.3081,175.4932,9.8028,388.5791,0.019,0.095,0.088,0.634,0.107,0.057,5
20260219-2017a379,20260218-77a02659,11018,1096,3444.43,0.0800,13.9913,1.00,0.000075,SnakeCollision,4,323,111.2399,196.3848,7.6526,234.4627,0.038,0.137,0.033,0.530,0.140,0.122,5
20260219-2017a379,20260218-77a02659,11019,308,609.30,0.0800,82.5757,1.00,0.000075,SnakeCollision,4,98,114.4102,207.2313,18.6033,1328.1078,0.039,0.094,0.052,0.601,0.117,0.097,5
20260219-2017a379,20260218-77a02659,11020,428,753.97,0.0800,27.1829,1.00,0.000075,SnakeCollision,4,131,115.0637,178.3083,10.2853,383.4053,0.044,0.070,0.042,0.619,0.103,0.121,5
20260219-2017a379,20260218-77a02659,11021,44,54.64,0.0800,25.4016,1.00,0.000075,SnakeCollision,4,27,111.1345,182.3195,11.3337,348.8912,0.000,0.023,0.023,0.750,0.205,0.000,5
20260219-2017a379,20260218-77a02659,11022,70,153.20,0.0800,23.8493,1.00,0.000075,SnakeCollision,4,35,110.3825,166.0096,8.4993,748.4867,0.000,0.057,0.057,0.600,0.243,0.043,5
20260219-2017a379,20260218-77a02659,11023,767,1830.87,0.0800,34.1219,1.00,0.000075,SnakeCollision,4,207,116.6886,194.6584,11.3133,847.1473,0.099,0.140,0.072,0.433,0.086,0.171,5
20260219-2017a379,20260218-77a02659,11024,394,811.58,0.0800,3.9288,1.00,0.000075,SnakeCollision,4,123,114.9463,173.8420,6.8091,294.4146,0.063,0.061,0.061,0.538,0.127,0.150,5
20260219-2017a379,20260218-77a02659,11025,64,125.90,0.0800,11.2718,1.00,0.000075,SnakeCollision,4,29,111.7831,173.0829,7.9844,192.8567,0.047,0.109,0.125,0.359,0.172,0.188,5
20260219-2017a379,20260218-77a02659,11026,1336,4359.82,0.0800,25.0229,1.00,0.000075,SnakeCollision,4,341,119.8578,180.3725,8.8037,1046.7758,0.073,0.162,0.031,0.397,0.135,0.201,5
20260219-2017a379,20260218-77a02659,11027,834,2634.83,0.0800,7.6955,1.00,0.000075,SnakeCollision,4,229,118.4760,186.7164,7.8108,270.2225,0.112,0.150,0.037,0.337,0.095,0.270,5
20260219-2017a379,20260218-77a02659,11028,201,343.10,0.0800,72.9262,1.00,0.000075,SnakeCollision,4,73,112.4670,197.5100,9.3562,1303.3455,0.065,0.085,0.050,0.488,0.100,0.214,5
20260219-2017a379,20260218-77a02659,11029,46,73.70,0.0800,9.9185,1.00,0.000075,SnakeCollision,4,26,113.2465,156.0082,9.2853,148.0241,0.022,0.000,0.043,0.500,0.261,0.174,5
20260219-2017a379,20260218-77a02659,11030,607,1803.10,0.0800,4.7334,1.00,0.000075,SnakeCollision,4,168,109.4341,168.0718,10.7427,138.5840,0.163,0.204,0.051,0.323,0.110,0.148,5
20260219-2017a379,20260218-77a02659,11031,1325,3990.90,0.0800,16.1893,1.00,0.000075,SnakeCollision,4,352,114.9338,198.0922,11.2855,452.9711,0.078,0.158,0.054,0.411,0.103,0.196,5
20260219-2017a379,20260218-77a02659,11032,100,191.22,0.0800,10.0044,1.00,0.000075,SnakeCollision,4,39,116.6780,184.6733,7.5917,310.3416,0.060,0.030,0.100,0.670,0.100,0.040,5
20260219-2017a379,20260218-77a02659,11033,960,2793.45,0.0800,4.7900,1.00,0.000075,SnakeCollision,4,248,117.2965,189.8605,9.1411,67.6676,0.122,0.136,0.059,0.345,0.177,0.160,5
20260219-2017a379,20260218-77a02659,11034,92,175.09,0.0800,25.5839,1.00,0.000075,SnakeCollision,4,37,112.3057,216.2693,10.2981,1111.3799,0.043,0.120,0.065,0.446,0.163,0.163,5
20260219-2017a379,20260218-77a02659,11035,1254,3833.69,0.0800,2.5289,1.00,0.000075,SnakeCollision,4,324,118.5556,187.0309,7.7784,78.9532,0.086,0.175,0.061,0.336,0.115,0.228,5
20260219-2017a379,20260218-77a02659,11036,115,133.68,0.0800,32.2204,1.00,0.000075,SnakeCollision,4,40,111.2639,160.5820,11.2077,458.0528,0.052,0.070,0.061,0.609,0.104,0.104,5
20260219-2017a379,20260218-77a02659,11037,260,723.99,0.0800,14.5568,1.00,0.000075,SnakeCollision,4,82,120.0425,183.5135,8.2545,262.8092,0.123,0.173,0.035,0.327,0.092,0.250,5
20260219-2017a379,20260218-77a02659,11038,968,2902.40,0.0800,2.6985,1.00,0.000075,SnakeCollision,4,260,114.2519,200.5556,7.6062,110.5133,0.075,0.130,0.106,0.367,0.097,0.224,5
20260219-2017a379,20260218-77a02659,11039,361,842.21,0.0800,2.1878,1.00,0.000075,SnakeCollision,4,118,121.0089,190.3907,6.2198,59.3463,0.053,0.064,0.078,0.568,0.105,0.133,5
20260219-2017a379,20260218-77a02659,11040,1032,2677.60,0.0800,14.4622,1.00,0.000075,SnakeCollision,4,275,120.9156,182.1776,7.4554,453.0467,0.064,0.108,0.076,0.503,0.143,0.107,5
20260219-2017a379,20260218-77a02659,11041,894,2806.13,0.0800,29.8338,1.00,0.000075,SnakeCollision,4,249,117.1752,184.1749,11.0113,714.4980,0.076,0.149,0.093,0.396,0.107,0.179,5
20260219-2017a379,20260218-77a02659,11042,161,499.17,0.0800,12.3969,1.00,0.000075,SnakeCollision,4,75,118.3633,210.7199,7.2959,403.8817,0.106,0.068,0.037,0.491,0.130,0.168,5
20260219-2017a379,20260218-77a02659,11043,1986,7093.06,0.0800,12.3969,1.00,0.000075,SnakeCollision,4,518,118.3633,210.7199,7.2959,403.8817,0.106,0.250,0.076,0.350,0.112,0.106,5
20260219-2017a379,20260218-77a02659,11044,301,767.55,0.0800,11.3426,1.00,0.000075,SnakeCollision,4,110,120.9045,199.0973,7.3830,389.6861,0.037,0.073,0.070,0.508,0.169,0.143,5
20260219-2017a379,20260218-77a02659,11045,355,1032.69,0.0800,6.1508,1.00,0.000075,SnakeCollision,4,128,113.0045,182.4203,8.6511,119.2158,0.037,0.051,0.051,0.594,0.135,0.132,5
20260219-2017a379,20260218-77a02659,11046,385,640.34,0.0800,12.6833,1.00,0.000075,SnakeCollision,4,123,118.7486,214.4104,10.5780,199.8479,0.042,0.075,0.073,0.512,0.179,0.119,5
20260219-2017a379,20260218-77a02659,11047,597,1377.48,0.0800,10.6015,1.00,0.000075,SnakeCollision,4,170,118.2913,181.9593,7.3065,628.3929,0.030,0.070,0.097,0.523,0.151,0.129,5
20260219-2017a379,20260218-77a02659,11048,900,3066.95,0.0800,2.2997,1.00,0.000075,SnakeCollision,4,266,119.6376,185.8578,7.1401,59.7288,0.060,0.188,0.117,0.326,0.152,0.158,5
20260219-2017a379,20260218-77a02659,11049,744,1951.31,0.0800,15.4219,1.00,0.000075,SnakeCollision,4,215,120.5652,162.3766,7.6139,356.4834,0.042,0.114,0.089,0.454,0.164,0.137,5
20260219-2017a379,20260218-77a02659,11050,17,35.16,0.0800,9.7993,1.00,0.000075,SnakeCollision,4,24,114.2640,172.4231,7.9274,422.9375,0.000,0.176,0.118,0.412,0.235,0.059,5
20260219-2017a379,20260218-77a02659,11051,214,387.11,0.0800,9.6353,1.00,0.000075,SnakeCollision,4,77,117.6001,199.2441,7.0036,191.4248,0.047,0.070,0.075,0.523,0.075,0.210,5
20260219-2017a379,20260218-77a02659,11052,198,330.39,0.0800,9.6353,1.00,0.000075,SnakeCollision,4,69,117.6001,199.2441,7.0036,191.4248,0.025,0.045,0.045,0.515,0.202,0.167,5
20260219-2017a379,20260218-77a02659,11053,256,667.47,0.0800,9.6970,1.00,0.000075,SnakeCollision,4,95,124.9139,213.1186,6.5411,604.5468,0.027,0.094,0.043,0.582,0.082,0.172,5
20260219-2017a379,20260218-77a02659,11054,73,266.68,0.0800,3.6473,1.00,0.000075,SnakeCollision,4,43,120.7052,194.6533,6.4129,85.5188,0.014,0.055,0.055,0.479,0.260,0.137,5
20260219-2017a379,20260218-77a02659,11055,184,525.06,0.0800,10.7621,1.00,0.000075,SnakeCollision,4,60,118.5583,168.7158,8.9846,323.7784,0.071,0.076,0.049,0.467,0.114,0.223,5
20260219-2017a379,20260218-77a02659,11056,185,529.10,0.0800,27.0359,1.00,0.000075,SnakeCollision,4,62,113.6525,200.1834,8.9240,1213.1823,0.054,0.059,0.065,0.568,0.141,0.114,5
20260219-2017a379,20260218-77a02659,11057,118,326.98,0.0800,20.2032,1.00,0.000075,SnakeCollision,4,43,122.0496,184.9910,10.6817,299.7845,0.017,0.042,0.025,0.720,0.102,0.093,5
20260219-2017a379,20260218-77a02659,11058,74,366.18,0.0800,26.5038,1.00,0.000075,SnakeCollision,4,59,120.1416,183.1277,11.0787,1148.1577,0.014,0.081,0.041,0.689,0.149,0.027,5
20260219-2017a379,20260218-77a02659,11059,514,1781.35,0.0800,13.1825,1.00,0.000075,SnakeCollision,4,175,116.9893,181.4706,8.7544,214.7640,0.093,0.109,0.142,0.436,0.105,0.115,5
20260219-2017a379,20260218-77a02659,11060,916,3349.48,0.0800,16.2600,1.00,0.000075,SnakeCollision,4,253,115.5891,175.0436,7.0469,288.7834,0.050,0.115,0.112,0.479,0.138,0.106,5
20260219-2017a379,20260218-77a02659,11061,2000,9160.63,0.0800,6.1551,1.00,0.000075,MaxSteps,4,541,119.3973,196.4365,7.3865,325.5712,0.031,0.142,0.095,0.473,0.203,0.056,5
20260219-2017a379,20260218-77a02659,11062,215,668.04,0.0800,40.7420,1.00,0.000075,SnakeCollision,4,74,114.2715,186.0083,12.8801,455.1940,0.042,0.074,0.065,0.553,0.158,0.107,5
